file_name,file_path,bpm,key,genres,genre_confidence_scores,sentiment,subject_matter,transcribed_text
Unapologetic Energy.wav,c:\Python39\audiodetect\vocals\Vocals\Unapologetic Energy.wav,123.046875,E major,"['techno', 'fast', 'electronic', 'beat', 'dance']","[0.5414488, 0.27368763, 0.2627303, 0.19700873, 0.1594821]","{'neg': 0.0, 'neu': 0.979, 'pos': 0.021, 'compound': 0.3612}",[],what you need fuel are you all are all all are not all entire world you need the e. infant knew that and i knew then that and you hadn't done it you knew that it can do then it and at that lieutenant at that you'd unless and in done live and we that and i'm fit on what and this if if if it up a food and pipe up up fifth bob who have the it even when it a big gap in whiff of blip and have live can't this and will there move if it hoop fifth and the fed up and i fifty five ad it did him live deep at the hubcap and i and and
Under the Christmas Star.mp3,c:\Python39\audiodetect\vocals\Vocals\Under the Christmas Star.mp3,117.45383522727273,G major,"['male', 'male vocal', 'man', 'vocal', 'male voice']","[0.22248726, 0.2074239, 0.19681208, 0.19408831, 0.14353418]","{'neg': 0.128, 'neu': 0.838, 'pos': 0.034, 'compound': -0.9274}",[],and what it was was george ryan ryan who was gone guiding miles on her soon nomo on milo mean for you need the mahila ming moons and your eyes eyes and not let her and you are all it could ruin mine is ireland say it will whisper around worrying it are are outside world why won't with owners that if i too the u. hit you on a christmas song why the ivy new home mouths are and i'm still high and assad's ma hey you eyes and one lonely ha ha and what horrors and variety i'm saying that led to more of you knew it in this state this view this may on long shot i'm wrong i'm mindless saw homeless sondheim is behind rawhide hong
Under the Parisian Stars.wav,c:\Python39\audiodetect\vocals\Vocals\Under the Parisian Stars.wav,117.45383522727273,F major,"['male vocal', 'male', 'guitar', 'man', 'vocal']","[0.2737514, 0.26669663, 0.25521207, 0.21527708, 0.18313897]","{'neg': 0.014, 'neu': 0.902, 'pos': 0.084, 'compound': 0.8176}",[],the snow falls to the assurances is the soon to church bells ring with christmas season magic clue what i'm here without one says we won't sister is yo when it is true and see who is this a shred of youth on with cross says the law and this christmas at a live darling i'm i'm through with the use of smooth strewn on this so few of was a lover's lane tools of christians are gone through your room is tough live on at a did and we're miles on a hill is crusts where that sounds is unknown reason to average so what
Unrivaled Energy ext v2.2.wav,c:\Python39\audiodetect\vocals\Vocals\Unrivaled Energy ext v2.2.wav,129.19921875,G# major,"['techno', 'electronic', 'fast', 'synth', 'beat']","[0.4487736, 0.27638677, 0.20415616, 0.1538128, 0.12826033]","{'neg': 0.156, 'neu': 0.755, 'pos': 0.089, 'compound': -0.9173}",[],you think you are are not entitled to due to add up or are that the type of it and the the a the only thing for pay the the tip this with five a if then thank if vp it what that we'll built out at it there but and that of a whip and i had a favorite favorite for every permitted the permit you and i'm a firmly planted that the conservative keep and that thad die don't care what you think you are or not entitled to fuel to gerdes did it and the the the permit me that the average the favorite of them of read the vic up and and is live of the sifted and of the fifth and this happened if it if they find if if top of the deep a of the fuck fuck fuck for the vote of the pivot pivot i've up ahead
Unyielding Spirit.wav,c:\Python39\audiodetect\vocals\Vocals\Unyielding Spirit.wav,123.046875,F major,"['techno', 'electronic', 'female', 'fast', 'beat']","[0.3755576, 0.16411114, 0.15733244, 0.15289284, 0.118755]","{'neg': 0.019, 'neu': 0.881, 'pos': 0.1, 'compound': 0.937}",['work'],why you think not are are are all our aha i hide till last few pounds that i got on top of the real you are our path a path that house in our meat for the current out to the f. up the floor that ends up in a small amount of the good they look at me and and have at as cynthia that says if they have a hot hot hot hot havana that the victim hope height of and they did in vivid hundred pound of good had been live and you'd kind of good do you live and who advocate he don't care why do you think you're her have a mark potter not enough to elements to have had a good leader of the tube hope that they bear what did they added have a bed for the third is that that yes they have a bit and find a job and it noted and hug that they're in good of a third thirty and advocated by the it to an advocate i hadn't read that one nine nine nine that that that that the am pop down and food food food food food food food food food food to the tune of the and food had to have that hug hug hug but to have had that while the fuel it kind and few him of you fuel and that um how do feel it of in a few and matthew to so
Whispers in the Moonlight.wav,c:\Python39\audiodetect\vocals\Vocals\Whispers in the Moonlight.wav,123.046875,C# major,"['guitar', 'male vocal', 'male', 'man', 'vocal']","[0.36239168, 0.34803486, 0.34335688, 0.31431302, 0.29032624]","{'neg': 0.127, 'neu': 0.777, 'pos': 0.096, 'compound': -0.5719}",['love'],all men mad cases gnome with the zulu she has the holly berries listen no there's the b. then is filled with magic lounges which is nuns and in your eyes eyes see o. love that burns soul grier or who you want it to the god of man good man was to know where although one movie in his blue one two men knows that is enough to angola like diamonds in the sky as we share accuses the meat than nine oh are all o. milan lose lomonaco who saw as a quadra claudette road move even know it then ray was good wooten and then we just won't be our lives we use wong floor and musil la unknown lives and lobbying no living restless seen no oil loan losses june nan greens and a sled as a man is a weakness ah irons and valero of each other and you the full moon those balloons law elvis booth that ma oh a year worm
Whispers in the Winter.wav,c:\Python39\audiodetect\vocals\Vocals\Whispers in the Winter.wav,117.45383522727273,C major,"['vocal', 'male vocal', 'male', 'guitar', 'man']","[0.2722553, 0.27124417, 0.26476055, 0.25505608, 0.22675568]","{'neg': 0.096, 'neu': 0.871, 'pos': 0.033, 'compound': -0.7351}",['love'],why snow falls leap outside the law in new bulletins eight long moments they won't move in the five whew as the long term and yo as i've seen the it lives as if only the show the news wheeze whom most remote home was the only new moved him to move isn't as we swam to the games man and when this rahul so i mean this lives who won't move up vet eyes fact and i would add it up and highest bayonet out on sunday the news is moving whoosh and do what's home loans no to that we use the moon's is loose no fools to flap boots lonely ah love to thin film moon landing
Whispers of a Christmas Dream.wav,c:\Python39\audiodetect\vocals\Vocals\Whispers of a Christmas Dream.wav,117.45383522727273,E major,"['guitar', 'female', 'woman', 'vocal', 'slow']","[0.45652127, 0.28089732, 0.22746019, 0.22511359, 0.19281314]","{'neg': 0.052, 'neu': 0.821, 'pos': 0.127, 'compound': 0.8658}",['love'],good hang food food to have to hang of the things of good food food can i can bang in an open for the food is no food haiti and then nathan live and a caddy maggie is found half moons galileo and father i am saying paddy and move on then move and you can month and show tunes for when china if a domain for the lava roman law files and i've found even need to murad referred to fall one hand is an phone movement for instance time this a noon in men's lahaye that this shadow am proud to live in an evil hmm the sharon's for the love in the yacht gaddy
Whispers of a Winter's Past.wav,c:\Python39\audiodetect\vocals\Vocals\Whispers of a Winter's Past.wav,143.5546875,A# major,"['male vocal', 'male', 'guitar', 'man', 'male voice']","[0.36249107, 0.34950495, 0.32607305, 0.31061596, 0.24212664]","{'neg': 0.038, 'neu': 0.887, 'pos': 0.075, 'compound': 0.7997}",[],are unknown floyd show that call on main street stant move move faster than from faraway land that teddy bears and fray it dolls and rockies the blood styles that are good guys fulfilling all day and that it had althea hurd maya where the lingo it is i have children gavel around their faces lulu was the cells then sales of one the law says oh boy this lay it and they're imagine they is this saw and fly lived byron and jaunt added that soon wins the pool meant to go to school is out won't lose where it remains a puncture in what playroom since childhood and by that and things and a ended baz the small wall flaunt it up cause either way and him as do this song's alive again and moves slow lana of blonde by and lionel addie you've lived alone was filled with one though that and live was then is wrong being no choice on the moon reasons though the new ray july and laughed and we year i've done now see
Whispers of Childhood.wav,c:\Python39\audiodetect\vocals\Vocals\Whispers of Childhood.wav,129.19921875,A# major,"['male', 'male vocal', 'man', 'guitar', 'vocal']","[0.35896716, 0.3479653, 0.3014054, 0.29611525, 0.24763311]","{'neg': 0.097, 'neu': 0.869, 'pos': 0.033, 'compound': -0.8047}",['work'],what happened but you have flown at high tell you you'll saw it all on may eighth street then move would rise to the throne barloon with teddy bears and for a dog's rocked the city of child florida fool that would involve led the whoa man to go to the old thornhill will lose voyager use them learned resigned to something's going to learn new men as the snow falls on you you decide who would go in visitors them roots and unknown law suit noon so let us laundromat do madison lives what what was a low on the hand line and and you ought go ahead if homeland reso manhood a job that you that the manhattan
Whispers of Christmas Eve 2.wav,c:\Python39\audiodetect\vocals\Vocals\Whispers of Christmas Eve 2.wav,129.19921875,A# major,"['guitar', 'male', 'male vocal', 'man', 'vocal']","[0.32891628, 0.26587078, 0.26059815, 0.2549478, 0.21365748]","{'neg': 0.066, 'neu': 0.798, 'pos': 0.136, 'compound': 0.9365}",['love'],soothes them outburst no fall softly it on christmas eve so bright them covering the world with an event like that of whites and the fire crackled flow of thing testing of golden goal and ms families gather round and imperils softly slow the children's eyes are on with wonder and lived at is removes that arriving soon lines can thing stockings hang by the two men who would care what you while the seventh minute know all those that i must where the magic of christmas and those who dare tonight i hate to gather with loved ones and the advertising firm has no keeps calling from the of peaceful lullaby from and none this moment waltzing drives from beneath the sky so let's raise a glass at zulus special time of year that i cherish the memory that i have the whole in so here it is for christmas eve is it time for love the third year as no it's also at the whole and i we only the
Whispers of Christmas Eve.wav,c:\Python39\audiodetect\vocals\Vocals\Whispers of Christmas Eve.wav,117.45383522727273,C major,"['slow', 'vocal', 'guitar', 'female', 'singing']","[0.24453904, 0.20955026, 0.18939137, 0.15571311, 0.13771237]","{'neg': 0.058, 'neu': 0.763, 'pos': 0.179, 'compound': 0.9483}",[],in new snow than hey long christmas when a figure in and the shadows time he saw an imposing cahoots kinds of whom are flying high whoa nice and he and nineties time zone where are gone how who showed you up to date july cease to me the knopf said was a loved one hind low who's this area who and the good times type a man and hound when did he win then then new show you a long and even lay out what kindness can i'm not lying and being well and the christmas staying in whole could pull at the least i had an evil only unleash who it and now he has kindly warner all
Whispers of Forgotten Stories.wav,c:\Python39\audiodetect\vocals\Vocals\Whispers of Forgotten Stories.wav,129.19921875,G major,"['guitar', 'male', 'male vocal', 'man', 'male voice']","[0.40751237, 0.3985369, 0.3848361, 0.33290115, 0.26626045]","{'neg': 0.056, 'neu': 0.86, 'pos': 0.085, 'compound': 0.6108}",['love'],the groom long the net know the women that though these hills none no i long and you would shame learned oil was good long myra horn the hill old wounds in london and in boys though is that the timeline and were they in an news is and relaying to listen and landmines things will and you they and was wounded and luna who they move the whooping we can learn reasons changes that that's the loan was moved in mouths on this may not last i've been living will and that was this zeidman as though you didn't they and live in those diamonds calmness and you lied bland love was balboa tests and a mob hope and so that's the business nor israel and its hands them with the wo year and now and i may ellsworth in war and in units and to the ballroom language yet i must go against the day and to smash
Whispers of Nostalgia.wav,c:\Python39\audiodetect\vocals\Vocals\Whispers of Nostalgia.wav,129.19921875,G major,"['guitar', 'male vocal', 'male', 'man', 'vocal']","[0.418991, 0.36044705, 0.3350283, 0.31127113, 0.2653135]","{'neg': 0.049, 'neu': 0.833, 'pos': 0.118, 'compound': 0.9269}",[],and what do you ruled solution alone they n.'s jeeves in its who withdrew as jews from faraway lands city isn't true asian dawes of the rockies and must show is to things fulfilling noble than that the shopkeepers in the hall of what lived is this june didn't have a home with their faces filled with la an eight details in sales of one that i've said to his laying in there imagine the nation's saw and lyle asian it that magic movie oaths lunch at the blaze voyager in june where rich and the moon something special and then as the snow falls on the outset who won the day in those the new views as dunlap of the muscle that has won two men to that same boots no no was filled with one to ten life was in it's prime news leone solution aha on the movies so to marie in july to be a g. man are up
Whispers of Paris.wav,c:\Python39\audiodetect\vocals\Vocals\Whispers of Paris.wav,123.046875,C major,"['guitar', 'male', 'male vocal', 'slow', 'man']","[0.2219455, 0.19872184, 0.19338585, 0.18671979, 0.17508867]","{'neg': 0.092, 'neu': 0.797, 'pos': 0.111, 'compound': 0.5534}",[],in snow falls jean king live shows a new song as do the search for a long in the church a stunning news christmas season ahead is going legit poof is lonely u. is that she knew my lot of blood does the hack or iron walked the streets to him said the mittens shin jo and in so innocent children to the loan land value of farro the who crossed distancing mohan thinks the on this cruise the streets in oh my darling narrow memoir of moose at as we strolled along the shin so furiously them was and now the memo is saying to live close of christmas fed stung the i alone for the long run is to forgive and that goes with one had noon new thailand and honored when two miles of wrong on this christmas season not live free you ruined young good for the song soon with the a and the bruised and stowe was so one of it and
Whispers of the Forgotten.wav,c:\Python39\audiodetect\vocals\Vocals\Whispers of the Forgotten.wav,107.666015625,A major,"['guitar', 'male vocal', 'male', 'man', 'male voice']","[0.58483756, 0.35262868, 0.33265716, 0.29669243, 0.24181394]","{'neg': 0.155, 'neu': 0.644, 'pos': 0.201, 'compound': 0.7618}","['love', 'heart-ache']",she's within the best the shadow vendetta leading to the chamber where was this a bad that i have laws were civic that they use words do is dead stamina in praying that they just said reveal a cezanne's so lovely those who'll budget is a dead end ames is the g. word of theirs was a bad man now to iowa and to you the last laugh out of a of us is that this though his pay in this sad message asclad words have our chances bang so says j. blessed are they as we awoke to the whims then then went over ga bad v. for inland loves were veil over every day this month with love and then voyage and as though did chances dame
Whispers of the Night 2.wav,c:\Python39\audiodetect\vocals\Vocals\Whispers of the Night 2.wav,107.666015625,C# major,"['guitar', 'vocal', 'slow', 'singing', 'female']","[0.5820312, 0.27507335, 0.24034868, 0.20351319, 0.19044457]","{'neg': 0.088, 'neu': 0.877, 'pos': 0.035, 'compound': -0.7351}",[],instead it sees that che is the food leave us to say that canvases this where james tend to hang a long or las trash enlist the secret sellout indeed essayist and on the show moon niacin began lose this mean i'm the moon payne says says and unless the illusions saying move at the piano who in this endless saying my goes to hang seng descend to them in town that laying in ending the saddens i find that he is that can lead to an in mm lotus the ceo this jaded to ingmar slowly and while no says to on and to do so i mean just away and now we slap on a hand moves the senate thing that you've seen and notice that it sees it
Whispers of the Night.wav,c:\Python39\audiodetect\vocals\Vocals\Whispers of the Night.wav,123.046875,C# major,"['female', 'woman', 'guitar', 'female vocal', 'vocal']","[0.500762, 0.40865743, 0.37212324, 0.30610377, 0.3014171]","{'neg': 0.105, 'neu': 0.831, 'pos': 0.064, 'compound': -0.6774}","['love', 'heart-ache']",in this sad it's a stunts is not mean that's the last can mess and that meant is playing dreams standing on why a financial is now see who is them indeed pizzazz that now the show last dole begins to fade in pang where they exist now we're now at last they allergens nannies and they can now hoang in this santa slayings of balance madison this didn't allow them to milan bad and none none none none you mean is an again i mean xena at a long and that's a mystery a adams loans johnny among men in that man's yuen long that agent jim wang i'm elaine shannon bad news last sang means of view the e. p. love this dotted season am
Winter in the City.mp3,c:\Python39\audiodetect\vocals\Vocals\Winter in the City.mp3,135.99917763157896,G# major,"['male', 'vocal', 'male vocal', 'man', 'guitar']","[0.25146273, 0.23619525, 0.21127239, 0.18148671, 0.17996864]","{'neg': 0.128, 'neu': 0.722, 'pos': 0.15, 'compound': 0.6124}",['love'],they are up out at paul news on this city antes de moi is nesbitt asia and those alvaro and the wrong milestone louvre on the blow that movies time was a mo naomi owens says it all wrong in new wealthy and my own in will lose on the wrong side of the unknown and is wrong way and then loses we and muolo new zoned man who loves knew love and who'll love the music though they add live show a hand to ethan it away so way the season than a bold move mule day than at honolulu behind a home it at a way then go to sit up and hype
Winter's Embrace 2.mp3,c:\Python39\audiodetect\vocals\Vocals\Winter's Embrace 2.mp3,129.19921875,E major,"['guitar', 'vocal', 'male', 'male vocal', 'man']","[0.37222987, 0.30034906, 0.2629131, 0.25956982, 0.22440846]","{'neg': 0.193, 'neu': 0.788, 'pos': 0.019, 'compound': -0.9555}",[],two authors listen was v. though when his live live alone new law to an olive oil in it and move on then most of the line going along to move this looms over a dozen way walls to have the this was the news to our although movements in the line why is creating an essential bomb bomb is mad too long unknown land and i am of the lonely man to badass last among the pawns in a man was then known mahmoud one-on-one man eyes a youth whose book on vlad ilo to use on no wrong need new v. moves the unknown male
Winter's Embrace.mp3,c:\Python39\audiodetect\vocals\Vocals\Winter's Embrace.mp3,95.703125,A# major,"['female', 'woman', 'female vocal', 'vocal', 'female voice']","[0.52056897, 0.43496966, 0.3896669, 0.34814456, 0.2615452]","{'neg': 0.059, 'neu': 0.831, 'pos': 0.11, 'compound': 0.6933}",['heart-ache'],ingmar unnerved now sound funny pounce than humans era of hay against sad skeletons you recently you hay to one man band of the thing at a to gain a means to be even then earnings than men knew what it is if he's the time maria banff man wham wham man-made meow him the man they can leave am one of them and and it i had one day i am not manhattan a silly man knew that he and i when fan huh and then as a feeling
Winter's Radiance.mp3,c:\Python39\audiodetect\vocals\Vocals\Winter's Radiance.mp3,123.046875,A# major,"['female', 'woman', 'vocal', 'guitar', 'female vocal']","[0.38664773, 0.29938608, 0.2728678, 0.24346206, 0.22825399]","{'neg': 0.056, 'neu': 0.896, 'pos': 0.048, 'compound': -0.2732}",[],oh the city's back on the when the festival now as snow lengths long and thin men you pin in ogden linda and his main gdansk them in san move with manners and the p. in new to alice last time that hung and jeanne there are as bad news saying that bramwell iosif us clan us and loads of jasmine to say s. n. finance klansmen me adam mann who when we whew nano only bad business on fifth avenue in time that this same man means to june and lads that man v. and i think is a man with a holiday and staying in thailand man man man in a man deviate roses then for all
Wishes of the Heart.wav,c:\Python39\audiodetect\vocals\Vocals\Wishes of the Heart.wav,129.19921875,C major,"['female', 'woman', 'female vocal', 'vocal', 'guitar']","[0.49172422, 0.39830908, 0.28994164, 0.27291933, 0.2060815]","{'neg': 0.021, 'neu': 0.867, 'pos': 0.112, 'compound': 0.94}",[],or it may have missed this means i stand in this dogs him up man for the sun's yong and then the last scene than his ninth has been as i gave them his firm hand in mine in nineteen ninety eight is i'm manhattan begins you long to lead you on one night when mine is the main submarine well hi itself and the vietcong and nafta's is weekend man who may have reached high up our review houdini infinite i think also that is ahead noonan moment who smithson named as a hint i'll learn to live in a minute while an unknown land well every so what will hasten law and miss knew that this last thing we're over i'll laugh at the food and as soon as our why's that is a fantasy ned hanlon is on message now for all open mouthed on this holiday not half bad well out of this and i know what is it happens i'm ringing she's back in july of bandana is unknown land
1.1.mp3,c:\Python39\audiodetect\novocals\1.1.mp3,135.99917763157896,A major,"['slow', 'classical', 'strings', 'violin', 'ambient']","[0.35504892, 0.3309178, 0.27113816, 0.22730465, 0.1962619]",,,
10.1.mp3,c:\Python39\audiodetect\novocals\10.1.mp3,123.046875,F major,"['ambient', 'slow', 'quiet', 'synth', 'soft']","[0.5274621, 0.3409403, 0.17300825, 0.086042695, 0.083184734]",,,
10.2.mp3,c:\Python39\audiodetect\novocals\10.2.mp3,123.046875,E major,"['ambient', 'slow', 'quiet', 'soft', 'new age']","[0.57721716, 0.44131514, 0.3971414, 0.18351093, 0.09669744]",,,
100.1.mp3,c:\Python39\audiodetect\novocals\100.1.mp3,123.046875,G major,"['ambient', 'slow', 'synth', 'classical', 'electronic']","[0.4497799, 0.34774652, 0.30035812, 0.22174755, 0.20217392]",,,
102.1.mp3,c:\Python39\audiodetect\novocals\102.1.mp3,123.046875,A# major,"['classical', 'slow', 'strings', 'violin', 'quiet']","[0.4298699, 0.34078386, 0.32091388, 0.27626202, 0.19266337]",,,
102.2.mp3,c:\Python39\audiodetect\novocals\102.2.mp3,112.34714673913044,G major,"['classical', 'strings', 'violin', 'slow', 'quiet']","[0.41458774, 0.33363593, 0.3070421, 0.3056576, 0.20644146]",,,
103.2.mp3,c:\Python39\audiodetect\novocals\103.2.mp3,123.046875,C# major,"['slow', 'ambient', 'quiet', 'soft', 'strings']","[0.43418568, 0.4073765, 0.25077105, 0.12847477, 0.11153025]",,,
105.2.mp3,c:\Python39\audiodetect\novocals\105.2.mp3,151.99908088235293,G major,"['ambient', 'slow', 'flute', 'synth', 'classical']","[0.40500438, 0.32815725, 0.2446235, 0.23421974, 0.2121089]",,,
107.1.mp3,c:\Python39\audiodetect\novocals\107.1.mp3,123.046875,D major,"['guitar', 'male vocal', 'male', 'man', 'vocal']","[0.5352731, 0.20455423, 0.18668705, 0.17186004, 0.15110923]",,,
108.2.mp3,c:\Python39\audiodetect\novocals\108.2.mp3,123.046875,G major,"['opera', 'female', 'classical', 'slow', 'vocal']","[0.37402904, 0.30065495, 0.23154873, 0.22101235, 0.18037318]",,,
11.1.mp3,c:\Python39\audiodetect\novocals\11.1.mp3,151.99908088235293,D major,"['classical', 'violin', 'strings', 'slow', 'drums']","[0.3222831, 0.30428895, 0.29450116, 0.18641232, 0.1377092]",,,
11.2.mp3,c:\Python39\audiodetect\novocals\11.2.mp3,117.45383522727273,G major,"['classical', 'strings', 'techno', 'electronic', 'synth']","[0.37067196, 0.31006232, 0.2873839, 0.28543326, 0.2712803]",,,
12.1.mp3,c:\Python39\audiodetect\novocals\12.1.mp3,123.046875,E major,"['slow', 'strings', 'violin', 'classical', 'ambient']","[0.3773244, 0.33336982, 0.2821986, 0.27766126, 0.24109153]",,,
12.2.mp3,c:\Python39\audiodetect\novocals\12.2.mp3,117.45383522727273,G major,"['strings', 'classical', 'slow', 'violin', 'ambient']","[0.20795754, 0.17422676, 0.1671636, 0.15905668, 0.11442677]",,,
126.2.mp3,c:\Python39\audiodetect\novocals\126.2.mp3,99.38401442307692,C# major,"['piano', 'classical', 'slow', 'quiet', 'solo']","[0.7789931, 0.4079828, 0.33608454, 0.23994868, 0.22536276]",,,
127.1.mp3,c:\Python39\audiodetect\novocals\127.1.mp3,123.046875,C# major,"['slow', 'piano', 'guitar', 'classical', 'soft']","[0.50835913, 0.44978297, 0.42526826, 0.22071575, 0.15378211]",,,
128.1.mp3,c:\Python39\audiodetect\novocals\128.1.mp3,123.046875,C# major,"['slow', 'ambient', 'quiet', 'soft', 'strings']","[0.43418568, 0.4073765, 0.25077105, 0.12847477, 0.11153025]",,,
128.2.mp3,c:\Python39\audiodetect\novocals\128.2.mp3,99.38401442307692,C# major,"['piano', 'slow', 'guitar', 'classical', 'solo']","[0.5427845, 0.5276183, 0.2860878, 0.23295183, 0.13832363]",,,
129.2.mp3,c:\Python39\audiodetect\novocals\129.2.mp3,117.45383522727273,A# major,"['guitar', 'piano', 'slow', 'classical', 'soft']","[0.58817554, 0.3984859, 0.35857067, 0.25797197, 0.18942088]",,,
13.2.mp3,c:\Python39\audiodetect\novocals\13.2.mp3,135.99917763157896,G major,"['guitar', 'slow', 'classical', 'strings', 'solo']","[0.75891733, 0.3102945, 0.21611635, 0.17926131, 0.097835265]",,,
14.1.mp3,c:\Python39\audiodetect\novocals\14.1.mp3,107.666015625,C major,"['synth', 'electronic', 'ambient', 'slow', 'techno']","[0.22166401, 0.2154339, 0.18193959, 0.17941174, 0.16158473]",,,
14.2.mp3,c:\Python39\audiodetect\novocals\14.2.mp3,117.45383522727273,C major,"['drums', 'fast', 'strings', 'classical', 'slow']","[0.15469262, 0.117399305, 0.11454743, 0.10027104, 0.09809029]",,,
141.1.mp3,c:\Python39\audiodetect\novocals\141.1.mp3,129.19921875,D major,"['classical', 'strings', 'slow', 'violin', 'quiet']","[0.4495312, 0.32569748, 0.31622702, 0.2744898, 0.21401055]",,,
141.2.mp3,c:\Python39\audiodetect\novocals\141.2.mp3,123.046875,C# major,"['flute', 'slow', 'classical', 'ambient', 'quiet']","[0.45080605, 0.4400345, 0.23811236, 0.16181709, 0.13459365]",,,
142.1.mp3,c:\Python39\audiodetect\novocals\142.1.mp3,123.046875,C# major,"['slow', 'classical', 'quiet', 'strings', 'violin']","[0.35876387, 0.34049317, 0.25928426, 0.2239627, 0.1782496]",,,
142.2.mp3,c:\Python39\audiodetect\novocals\142.2.mp3,117.45383522727273,D major,"['violin', 'classical', 'strings', 'slow', 'quiet']","[0.5102585, 0.49552944, 0.4356525, 0.2534042, 0.19684823]",,,
143.1.mp3,c:\Python39\audiodetect\novocals\143.1.mp3,123.046875,D major,"['classical', 'slow', 'quiet', 'strings', 'violin']","[0.3539101, 0.31675193, 0.26174778, 0.23375517, 0.1982189]",,,
143.2.mp3,c:\Python39\audiodetect\novocals\143.2.mp3,123.046875,C# major,"['slow', 'ambient', 'quiet', 'choir', 'choral']","[0.32204416, 0.31024924, 0.17091198, 0.14012243, 0.109247185]",,,
15.1.mp3,c:\Python39\audiodetect\novocals\15.1.mp3,172.265625,F major,"['violin', 'classical', 'strings', 'classic', 'cello']","[0.79987663, 0.76781666, 0.6161476, 0.17229004, 0.102214955]",,,
159.1.mp3,c:\Python39\audiodetect\novocals\159.1.mp3,117.45383522727273,C# major,"['classical', 'slow', 'quiet', 'strings', 'choir']","[0.3291117, 0.32176405, 0.23956019, 0.19709532, 0.17065617]",,,
159.2.mp3,c:\Python39\audiodetect\novocals\159.2.mp3,123.046875,D major,"['classical', 'slow', 'strings', 'violin', 'quiet']","[0.39911732, 0.31923324, 0.29509446, 0.23739097, 0.23678829]",,,
16.1.mp3,c:\Python39\audiodetect\novocals\16.1.mp3,117.45383522727273,G# major,"['techno', 'electronic', 'beat', 'dance', 'fast']","[0.7720684, 0.47329196, 0.42205957, 0.28676298, 0.24025123]",,,
16.2.mp3,c:\Python39\audiodetect\novocals\16.2.mp3,151.99908088235293,G major,"['guitar', 'country', 'piano', 'fast', 'drums']","[0.7536416, 0.13942088, 0.077333316, 0.06744624, 0.06494577]",,,
160.1.mp3,c:\Python39\audiodetect\novocals\160.1.mp3,123.046875,F major,"['classical', 'slow', 'strings', 'quiet', 'violin']","[0.39427397, 0.31491467, 0.26090166, 0.22954236, 0.21893601]",,,
160.2.mp3,c:\Python39\audiodetect\novocals\160.2.mp3,123.046875,D major,"['slow', 'quiet', 'ambient', 'classical', 'strings']","[0.35169944, 0.29952627, 0.25485814, 0.15268546, 0.13976681]",,,
161.1.mp3,c:\Python39\audiodetect\novocals\161.1.mp3,123.046875,D major,"['slow', 'ambient', 'classical', 'strings', 'quiet']","[0.33192202, 0.25033444, 0.1625677, 0.11217578, 0.109136805]",,,
161.2.mp3,c:\Python39\audiodetect\novocals\161.2.mp3,123.046875,D major,"['classical', 'slow', 'quiet', 'strings', 'violin']","[0.3539101, 0.31675193, 0.26174778, 0.23375517, 0.1982189]",,,
18.1.mp3,c:\Python39\audiodetect\novocals\18.1.mp3,123.046875,A major,"['strings', 'slow', 'classical', 'violin', 'ambient']","[0.32648948, 0.32082528, 0.28470364, 0.26842937, 0.24530287]",,,
18.2.mp3,c:\Python39\audiodetect\novocals\18.2.mp3,123.046875,D major,"['strings', 'violin', 'slow', 'classical', 'ambient']","[0.428047, 0.39858302, 0.32179514, 0.25986487, 0.21163197]",,,
2.1.mp3,c:\Python39\audiodetect\novocals\2.1.mp3,129.19921875,C major,"['slow', 'ambient', 'drums', 'quiet', 'piano']","[0.33124197, 0.29878417, 0.18171117, 0.15081087, 0.10561398]",,,
20.2.mp3,c:\Python39\audiodetect\novocals\20.2.mp3,161.4990234375,G major,"['piano', 'fast', 'drums', 'guitar', 'classical']","[0.6915894, 0.18338326, 0.14285628, 0.073786736, 0.06478633]",,,
200.1.mp3,c:\Python39\audiodetect\novocals\200.1.mp3,95.703125,C# major,"['piano', 'classical', 'slow', 'quiet', 'solo']","[0.79167825, 0.39810526, 0.35608846, 0.24254477, 0.23737963]",,,
200.2.mp3,c:\Python39\audiodetect\novocals\200.2.mp3,123.046875,D major,"['opera', 'classical', 'slow', 'choir', 'quiet']","[0.36630633, 0.25895607, 0.21690586, 0.20963822, 0.20428912]",,,
201.1.mp3,c:\Python39\audiodetect\novocals\201.1.mp3,117.45383522727273,A# major,"['classical', 'slow', 'quiet', 'strings', 'violin']","[0.36216098, 0.34877476, 0.2426241, 0.22311491, 0.17944273]",,,
201.2.mp3,c:\Python39\audiodetect\novocals\201.2.mp3,123.046875,G major,"['classical', 'slow', 'strings', 'violin', 'ambient']","[0.37838382, 0.3267556, 0.30848423, 0.23161857, 0.22299507]",,,
202.1.mp3,c:\Python39\audiodetect\novocals\202.1.mp3,123.046875,D major,"['slow', 'quiet', 'classical', 'ambient', 'strings']","[0.33822748, 0.27288523, 0.22005562, 0.19981371, 0.1542819]",,,
202.2.mp3,c:\Python39\audiodetect\novocals\202.2.mp3,112.34714673913044,G major,"['classical', 'strings', 'violin', 'slow', 'quiet']","[0.41458774, 0.33363593, 0.3070421, 0.3056576, 0.20644146]",,,
210.1.mp3,c:\Python39\audiodetect\novocals\210.1.mp3,123.046875,G major,"['classical', 'slow', 'strings', 'violin', 'quiet']","[0.40993166, 0.31334174, 0.30927935, 0.26523238, 0.24072796]",,,
